search_term	match_term	match_type	gene	drug	interaction_types	sources	pmids
RUCAPARIB	RUCAPARIB	Definite	ATR	RUCAPARIB	""	ClearityFoundationBiomarkers	""
RUCAPARIB	RUCAPARIB	Definite	SLC47A2	RUCAPARIB	""	PharmGKB	""
RUCAPARIB	RUCAPARIB	Definite	YES1	RUCAPARIB	""	DTC	""
RUCAPARIB	RUCAPARIB	Definite	PALB2	RUCAPARIB	""	CIViC	""
BICALUTAMIDE	BICALUTAMIDE	Definite	AR	BICALUTAMIDE	antagonist	DTC|TdgClinicalTrial|ChemblInteractions|TEND|CIViC|TTD	12517791|20381361|26000489|10754148|23017882|21050768|29211833|22175694|10500149|11752352|10076535|11931851
BICALUTAMIDE	BICALUTAMIDE	Definite	BAX	BICALUTAMIDE	""	NCI	11845989
BICALUTAMIDE	BICALUTAMIDE	Definite	CFLAR	BICALUTAMIDE	""	CIViC	22623731
BICALUTAMIDE	BICALUTAMIDE	Definite	CYP2B6	BICALUTAMIDE	""	NCI	9622849
BICALUTAMIDE	BICALUTAMIDE	Definite	FST	BICALUTAMIDE	""	NCI	14761877
BICALUTAMIDE	BICALUTAMIDE	Definite	KLK3	BICALUTAMIDE	""	NCI	10075669
BEXAROTENE	BEXAROTENE	Definite	KAT2A	BEXAROTENE	""	DTC	""
BEXAROTENE	BEXAROTENE	Definite	USP1	BEXAROTENE	""	DTC	""
BEXAROTENE	BEXAROTENE	Definite	RXRG	BEXAROTENE	activator|agonist	TALC|TdgClinicalTrial|ChemblInteractions|TEND	15632250|17483357|15897247|18765556|11702369|16495926|17008586|14700480|15056048
BEXAROTENE	BEXAROTENE	Definite	RXRA	BEXAROTENE	activator|agonist	TALC|DTC|TdgClinicalTrial|ChemblInteractions|TEND|TTD	15632250|17483357|15897247|18765556|19791803|23391145|11702369|16495926|17008586|14700480|15056048
BEXAROTENE	BEXAROTENE	Definite	NR1H3	BEXAROTENE	""	DTC	""
BEXAROTENE	BEXAROTENE	Definite	RXRB	BEXAROTENE	activator|agonist	TALC|TdgClinicalTrial|ChemblInteractions|TEND	15632250|17483357|15897247|18765556|17139284|11702369|17016423|16495926|17008586|14700480|15056048
BEXAROTENE	BEXAROTENE	Definite	MAPK8	BEXAROTENE	""	NCI	17027148
BEXAROTENE	BEXAROTENE	Definite	BLM	BEXAROTENE	""	DTC	""
BEXAROTENE	BEXAROTENE	Definite	NR1I2	BEXAROTENE	""	PharmGKB	""
SALUBRINAL	SALUBRINAL	Definite	EHMT2	SALUBRINAL	""	DTC	""
GSK690693	GSK-690693	Definite	PRKCH	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKD3	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKCB	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKCD	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKACA	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKACG	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	AKT1	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKCA	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKCZ	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKCE	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	AKT3	GSK-690693	inhibitor	ChemblInteractions|TTD	""
GSK690693	GSK-690693	Definite	AKT2	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKCI	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKCG	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKACB	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKD1	GSK-690693	inhibitor	ChemblInteractions	""
GSK690693	GSK-690693	Definite	PRKCQ	GSK-690693	inhibitor	ChemblInteractions	""
5-FLUOROURACIL	FLUOROURACIL	Definite	E2F1	FLUOROURACIL	""	NCI	9766655
5-FLUOROURACIL	FLUOROURACIL	Definite	MYB	FLUOROURACIL	""	NCI	15001837
5-FLUOROURACIL	FLUOROURACIL	Definite	ABCC5	FLUOROURACIL	""	PharmGKB	26352872
5-FLUOROURACIL	FLUOROURACIL	Definite	MEGF11	FLUOROURACIL	""	PharmGKB	24444404
5-FLUOROURACIL	FLUOROURACIL	Definite	LGR5	FLUOROURACIL	""	PharmGKB	25665511
5-FLUOROURACIL	FLUOROURACIL	Definite	CDKN1A	FLUOROURACIL	""	NCI|CIViC	24708484|15067352
5-FLUOROURACIL	FLUOROURACIL	Definite	NQO1	FLUOROURACIL	""	PharmGKB	25545243|24533712|11160862|21479364|10208650|21946896|18511948
5-FLUOROURACIL	FLUOROURACIL	Definite	MTHFR	FLUOROURACIL	""	CIViC|PharmGKB	27738344|18245544|12083967|17700593|24167597|29845393|27864592|18299612|20819423|27995989|19384296|18704422|29134491|23314736|20638924|25331073|20385995|27557140|24980946|26693073|26967565|23407049|26014925|23736036
5-FLUOROURACIL	FLUOROURACIL	Definite	PON1	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	TMEM167A	FLUOROURACIL	""	PharmGKB	28796378
5-FLUOROURACIL	FLUOROURACIL	Definite	DLG5	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	SLC19A1	FLUOROURACIL	""	PharmGKB	16875718
5-FLUOROURACIL	FLUOROURACIL	Definite	PIK3R2	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	WNT5B	FLUOROURACIL	""	PharmGKB	23817222
5-FLUOROURACIL	FLUOROURACIL	Definite	ENOSF1	FLUOROURACIL	""	PharmGKB	17549067|27995989|20714149|27001118|23263912
5-FLUOROURACIL	FLUOROURACIL	Definite	TP53	FLUOROURACIL	""	DTC|PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	CCND1	FLUOROURACIL	""	PharmGKB	23567490
5-FLUOROURACIL	FLUOROURACIL	Definite	XRCC3	FLUOROURACIL	""	PharmGKB	17549067
5-FLUOROURACIL	FLUOROURACIL	Definite	ABCC11	FLUOROURACIL	""	PharmGKB	24024896
5-FLUOROURACIL	FLUOROURACIL	Definite	IRS1	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	XRCC4	FLUOROURACIL	""	PharmGKB	28796378
5-FLUOROURACIL	FLUOROURACIL	Definite	DTYMK	FLUOROURACIL	""	NCI	15067352
5-FLUOROURACIL	FLUOROURACIL	Definite	ALCAM	FLUOROURACIL	""	CIViC	24708484
5-FLUOROURACIL	FLUOROURACIL	Definite	DKK1	FLUOROURACIL	""	CIViC	25788273
5-FLUOROURACIL	FLUOROURACIL	Definite	TP53AIP1	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	CYP1B1	FLUOROURACIL	""	PharmGKB	24958282
5-FLUOROURACIL	FLUOROURACIL	Definite	CBR3	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	TOP2A	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	EGFR	FLUOROURACIL	""	PharmGKB	23816762
5-FLUOROURACIL	FLUOROURACIL	Definite	GSTP1	FLUOROURACIL	""	PharmGKB	27995989|21449681|18540691
5-FLUOROURACIL	FLUOROURACIL	Definite	ABCG2	FLUOROURACIL	""	PharmGKB	24018773|24338217|20530282
5-FLUOROURACIL	FLUOROURACIL	Definite	BRAF	FLUOROURACIL	""	JAX-CKB	27626067|26637369
5-FLUOROURACIL	FLUOROURACIL	Definite	PTEN	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	CYP2A6	FLUOROURACIL	""	PharmGKB	15940289|19238117|18698229|16378601|19921195|20155256|21494765|19604090|21521021|14981342
5-FLUOROURACIL	FLUOROURACIL	Definite	BDNF	FLUOROURACIL	""	NCI	18702703
5-FLUOROURACIL	FLUOROURACIL	Definite	ERCC1	FLUOROURACIL	""	NCI|PharmGKB	21057378|23314736|9268987|28796378
5-FLUOROURACIL	FLUOROURACIL	Definite	GALNT14	FLUOROURACIL	""	PharmGKB	31611591|21635146
5-FLUOROURACIL	FLUOROURACIL	Definite	BIRC5	FLUOROURACIL	""	NCI	15067352
5-FLUOROURACIL	FLUOROURACIL	Definite	FAS	FLUOROURACIL	""	NCI	12845662
5-FLUOROURACIL	FLUOROURACIL	Definite	ABCC4	FLUOROURACIL	""	PharmGKB	19696793
5-FLUOROURACIL	FLUOROURACIL	Definite	TYMP	FLUOROURACIL	""	NCI|PharmGKB	24167597|11205264
5-FLUOROURACIL	FLUOROURACIL	Definite	AURKA	FLUOROURACIL	""	CIViC	25924824
5-FLUOROURACIL	FLUOROURACIL	Definite	FPGS	FLUOROURACIL	""	NCI	9291820
5-FLUOROURACIL	FLUOROURACIL	Definite	ABCB1	FLUOROURACIL	""	NCI	16892554
5-FLUOROURACIL	FLUOROURACIL	Definite	GNL3	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	CDC25C	FLUOROURACIL	""	NCI	9743457
5-FLUOROURACIL	FLUOROURACIL	Definite	EXO1	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	ABCC2	FLUOROURACIL	""	PharmGKB	23314736
5-FLUOROURACIL	FLUOROURACIL	Definite	RGS5	FLUOROURACIL	""	PharmGKB	25069475
5-FLUOROURACIL	FLUOROURACIL	Definite	CCNK	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	SELE	FLUOROURACIL	""	PharmGKB	24980946
5-FLUOROURACIL	FLUOROURACIL	Definite	PTPRC	FLUOROURACIL	""	NCI	15206578
5-FLUOROURACIL	FLUOROURACIL	Definite	NT5C1A	FLUOROURACIL	""	PharmGKB	26906009
5-FLUOROURACIL	FLUOROURACIL	Definite	HLA-G	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	IL2RA	FLUOROURACIL	""	NCI	9238541
5-FLUOROURACIL	FLUOROURACIL	Definite	GNAS	FLUOROURACIL	""	CIViC	19274060
5-FLUOROURACIL	FLUOROURACIL	Definite	ALDH3A1	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	KLC1	FLUOROURACIL	""	PharmGKB	17549067
5-FLUOROURACIL	FLUOROURACIL	Definite	DPYD	FLUOROURACIL	""	NCI|CIViC|TTD|FDA	16421754|15330204|17179731|23988873|15538739|11501504|31871216
5-FLUOROURACIL	FLUOROURACIL	Definite	CYP2C8	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	ERBB2	FLUOROURACIL	""	JAX-CKB	28784859|27626067|26432108
5-FLUOROURACIL	FLUOROURACIL	Definite	PIK3CA	FLUOROURACIL	""	JAX-CKB	25714871|22336586|28424201
5-FLUOROURACIL	FLUOROURACIL	Definite	CYP2C19	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	RBX1	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	INSR	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	SLCO1B1	FLUOROURACIL	""	PharmGKB	27234217
5-FLUOROURACIL	FLUOROURACIL	Definite	HSPA5	FLUOROURACIL	""	CIViC	23456958
5-FLUOROURACIL	FLUOROURACIL	Definite	SMAD4	FLUOROURACIL	""	CIViC	12237773
5-FLUOROURACIL	FLUOROURACIL	Definite	KRAS	FLUOROURACIL	""	JAX-CKB|CIViC	20921465|26341920
5-FLUOROURACIL	FLUOROURACIL	Definite	MUC2	FLUOROURACIL	""	NCI	14576935
5-FLUOROURACIL	FLUOROURACIL	Definite	HBB	FLUOROURACIL	""	DTC	""
5-FLUOROURACIL	FLUOROURACIL	Definite	DPYS	FLUOROURACIL	""	PharmGKB	26244261
5-FLUOROURACIL	FLUOROURACIL	Definite	BAX	FLUOROURACIL	""	NCI	15641988
5-FLUOROURACIL	FLUOROURACIL	Definite	FGFR4	FLUOROURACIL	""	PharmGKB	16822847
5-FLUOROURACIL	FLUOROURACIL	Definite	CBR1	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	PERP	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	SLC22A16	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	ATM	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	IL6R	FLUOROURACIL	""	NCI	8888499
5-FLUOROURACIL	FLUOROURACIL	Definite	APC	FLUOROURACIL	""	JAX-CKB	27626067
5-FLUOROURACIL	FLUOROURACIL	Definite	SHMT1	FLUOROURACIL	""	PharmGKB	22044939
5-FLUOROURACIL	FLUOROURACIL	Definite	NOS1	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	TYMS	FLUOROURACIL	other/unknown|inhibitor	DTC|ClearityFoundationClinicalTrial|ChemblInteractions|CIViC	16563096|20628391|25544046|16609021|16719540|16596248|16538493|11752352|15353299|24450514
5-FLUOROURACIL	FLUOROURACIL	Definite	REV3L	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	MIR27A	FLUOROURACIL	""	PharmGKB	26804235|25782327|24401318|25655103
5-FLUOROURACIL	FLUOROURACIL	Definite	ABCG1	FLUOROURACIL	""	PharmGKB	26352872
5-FLUOROURACIL	FLUOROURACIL	Definite	CYP3A4	FLUOROURACIL	""	NCI	12904931
5-FLUOROURACIL	FLUOROURACIL	Definite	XRCC1	FLUOROURACIL	""	PharmGKB	23314736
5-FLUOROURACIL	FLUOROURACIL	Definite	HMMR	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	TSHB	FLUOROURACIL	""	NCI	603326
5-FLUOROURACIL	FLUOROURACIL	Definite	FOXO1	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	TPT1	FLUOROURACIL	""	NCI	15262975
5-FLUOROURACIL	FLUOROURACIL	Definite	CBLB	FLUOROURACIL	""	JAX-CKB	24351824
5-FLUOROURACIL	FLUOROURACIL	Definite	CYP19A1	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	IL11	FLUOROURACIL	""	NCI	7691257|1832057
5-FLUOROURACIL	FLUOROURACIL	Definite	UMPS	FLUOROURACIL	""	PharmGKB	20647221|16818689
5-FLUOROURACIL	FLUOROURACIL	Definite	CHN2	FLUOROURACIL	""	PharmGKB	24444404
5-FLUOROURACIL	FLUOROURACIL	Definite	IGFBP3	FLUOROURACIL	""	PharmGKB	20860465
5-FLUOROURACIL	FLUOROURACIL	Definite	VEGFA	FLUOROURACIL	""	PharmGKB	24090479|20125120|25955730
5-FLUOROURACIL	FLUOROURACIL	Definite	ITGAL	FLUOROURACIL	""	NCI	8888499
5-FLUOROURACIL	FLUOROURACIL	Definite	MET	FLUOROURACIL	""	JAX-CKB	26432108
5-FLUOROURACIL	FLUOROURACIL	Definite	PARD3B	FLUOROURACIL	""	PharmGKB	22310351
5-FLUOROURACIL	FLUOROURACIL	Definite	NOS3	FLUOROURACIL	""	PharmGKB	19671875|25545243|29938344
5-FLUOROURACIL	FLUOROURACIL	Definite	PPP2R5D	FLUOROURACIL	""	PharmGKB	""
5-FLUOROURACIL	FLUOROURACIL	Definite	CYP2E1	FLUOROURACIL	""	NCI	12904931
OLAPARIB	OLAPARIB	Definite	PIK3CA	OLAPARIB	""	JAX-CKB	26909613
OLAPARIB	OLAPARIB	Definite	CBLC	OLAPARIB	""	JAX-CKB	25883215
OLAPARIB	OLAPARIB	Definite	PGR	OLAPARIB	""	PharmGKB|FDA	""
OLAPARIB	OLAPARIB	Definite	BRCA1	OLAPARIB	""	ClearityFoundationBiomarkers|JAX-CKB|CIViC|PharmGKB|OncoKB	31157963|23346317|26546619|20609467|27454287|25193512|30345884|25366685|19553641|28792849|25218906|28578601|21862407|22172724|30797618|31538027|24882434
OLAPARIB	OLAPARIB	Definite	ATR	OLAPARIB	""	ClearityFoundationBiomarkers	""
OLAPARIB	OLAPARIB	Definite	CDK12	OLAPARIB	""	CIViC	24240700
OLAPARIB	OLAPARIB	Definite	IDH1	OLAPARIB	""	JAX-CKB|CIViC	28148839
OLAPARIB	OLAPARIB	Definite	PARP2	OLAPARIB	inhibitor	MyCancerGenome|ClearityFoundationClinicalTrial|ChemblInteractions	25981132
OLAPARIB	OLAPARIB	Definite	ESR1	OLAPARIB	""	PharmGKB|FDA	""
OLAPARIB	OLAPARIB	Definite	PARP3	OLAPARIB	inhibitor	ChemblInteractions	25981132
OLAPARIB	OLAPARIB	Definite	ATM	OLAPARIB	""	ClearityFoundationBiomarkers|JAX-CKB|CIViC|OncoKB	20739657|26510020|32343890|28363999|20124459|24841718|8|2014|26282658
OLAPARIB	OLAPARIB	Definite	BRCA2	OLAPARIB	""	ClearityFoundationBiomarkers|JAX-CKB|CIViC|PharmGKB|OncoKB	31157963|23346317|75|26510020|26546619|20609467|30345884|25366685|19553641|32343890|1682772|28792849|25218906|322|28578601|21862407|30797618|26116172|21097693|32043779|15|24882434
OLAPARIB	OLAPARIB	Definite	KRAS	OLAPARIB	""	JAX-CKB	28363999
OLAPARIB	OLAPARIB	Definite	PARP1	OLAPARIB	inhibitor	DTC|MyCancerGenome|ClearityFoundationClinicalTrial|ChemblInteractions|CIViC	25981132|28454547|25144364|26650448|18800822
OLAPARIB	OLAPARIB	Definite	PTEN	OLAPARIB	""	JAX-CKB	""
OLAPARIB	OLAPARIB	Definite	BAP1	OLAPARIB	""	CIViC	28389374|22683710
OLAPARIB	OLAPARIB	Definite	MYC	OLAPARIB	""	CIViC	28490518
OLAPARIB	OLAPARIB	Definite	TP53	OLAPARIB	""	JAX-CKB	22172724
OLAPARIB	OLAPARIB	Definite	CHEK1	OLAPARIB	""	CIViC	28490518
OLAPARIB	OLAPARIB	Definite	STAG2	OLAPARIB	""	JAX-CKB	21852505|24356817
OLAPARIB	OLAPARIB	Definite	ERBB2	OLAPARIB	""	JAX-CKB|PharmGKB|FDA	""
OLAPARIB	OLAPARIB	Definite	MET	OLAPARIB	""	JAX-CKB	26779812
OLAPARIB	OLAPARIB	Definite	ESR2	OLAPARIB	""	PharmGKB	""
OLAPARIB	OLAPARIB	Definite	VHL	OLAPARIB	""	JAX-CKB	28346230
OLAPARIB	OLAPARIB	Definite	PALB2	OLAPARIB	""	CIViC	26510020|32343890
OLAPARIB	OLAPARIB	Definite	IDH2	OLAPARIB	""	CIViC	28148839
OLAPARIB	OLAPARIB	Definite	BARD1	OLAPARIB	""	CIViC	28389374|27197561
AMUVATINIB	AMUVATINIB	Definite	MET	AMUVATINIB	inhibitor	TALC|MyCancerGenome|TdgClinicalTrial|JAX-CKB|ChemblInteractions	24326130
AMUVATINIB	AMUVATINIB	Definite	RET	AMUVATINIB	inhibitor	TALC|MyCancerGenome|TdgClinicalTrial	""
AMUVATINIB	AMUVATINIB	Definite	FLT3	AMUVATINIB	inhibitor	TALC|MyCancerGenome|TdgClinicalTrial|ChemblInteractions	""
AMUVATINIB	AMUVATINIB	Definite	PDGFRA	AMUVATINIB	inhibitor	MyCancerGenome|TdgClinicalTrial|ChemblInteractions	""
AMUVATINIB	AMUVATINIB	Definite	RAD51	AMUVATINIB	""	TdgClinicalTrial	""
AMUVATINIB	AMUVATINIB	Definite	PDGFRB	AMUVATINIB	""	TdgClinicalTrial	""
AMUVATINIB	AMUVATINIB	Definite	KIT	AMUVATINIB	inhibitor	TALC|MyCancerGenome|TdgClinicalTrial|ChemblInteractions	17325667
MASITINIB	MASITINIB	Definite	HCK	MASITINIB	""	TdgClinicalTrial	""
MASITINIB	MASITINIB	Definite	PDGFRB	MASITINIB	inhibitor	TdgClinicalTrial|ChemblInteractions|MyCancerGenomeClinicalTrial	""
MASITINIB	MASITINIB	Definite	FGFR2	MASITINIB	inhibitor	MyCancerGenome	""
MASITINIB	MASITINIB	Definite	LYN	MASITINIB	inhibitor	TdgClinicalTrial|MyCancerGenomeClinicalTrial	""
MASITINIB	MASITINIB	Definite	KIT	MASITINIB	inhibitor	MyCancerGenome|TdgClinicalTrial|ChemblInteractions|CancerCommons|MyCancerGenomeClinicalTrial	""
MASITINIB	MASITINIB	Definite	PDGFRA	MASITINIB	inhibitor	TdgClinicalTrial|ChemblInteractions|MyCancerGenomeClinicalTrial	""
MASITINIB	MASITINIB	Definite	PTK2B	MASITINIB	""	TTD	""
MASITINIB	MASITINIB	Definite	SRC	MASITINIB	""	TdgClinicalTrial|TTD	""
MASITINIB	MASITINIB	Definite	FGFR3	MASITINIB	inhibitor	MyCancerGenome|ChemblInteractions|MyCancerGenomeClinicalTrial	""
MASITINIB	MASITINIB	Definite	YES1	MASITINIB	""	DTC	""
MASITINIB	MASITINIB	Definite	FGFR1	MASITINIB	inhibitor	MyCancerGenome	""
MASITINIB	MASITINIB	Definite	ABL1	MASITINIB	""	TdgClinicalTrial	""
MASITINIB	MASITINIB	Definite	CSF1R	MASITINIB	""	TdgClinicalTrial	""
MASITINIB	MASITINIB	Definite	PTK2	MASITINIB	inhibitor	MyCancerGenome	""
PYRIMETHAMINE	PYRIMETHAMINE	Definite	FOLR1	PYRIMETHAMINE	""	TTD	""
PYRIMETHAMINE	PYRIMETHAMINE	Definite	DHFR	PYRIMETHAMINE	inhibitor	DTC	9108546|12951104|25984755|11752352|9380737
PYRIMETHAMINE	PYRIMETHAMINE	Definite	AR	PYRIMETHAMINE	""	DTC	""
PYRIMETHAMINE	PYRIMETHAMINE	Definite	STAT3	PYRIMETHAMINE	""	DTC	25984755
PYRIMETHAMINE	PYRIMETHAMINE	Definite	ACP1	PYRIMETHAMINE	""	DTC	""
PYRIMETHAMINE	PYRIMETHAMINE	Definite	GSTP1	PYRIMETHAMINE	""	PharmGKB	11807801
PYRIMETHAMINE	PYRIMETHAMINE	Definite	IDH1	PYRIMETHAMINE	""	DTC	""
PYRIMETHAMINE	PYRIMETHAMINE	Definite	IL2	PYRIMETHAMINE	""	NCI	3497888
PYRIMETHAMINE	PYRIMETHAMINE	Definite	HEXA	PYRIMETHAMINE	""	DTC	25984755|17237499
PYRIMETHAMINE	PYRIMETHAMINE	Definite	IKBKG	PYRIMETHAMINE	""	PharmGKB	""
SB590885	SB590885	Definite	BRAF	SB590885	inhibitor	JAX-CKB	20538618|27523909
ALECTINIB	ALECTINIB	Definite	ALK	ALECTINIB	inhibitor	TALC|MyCancerGenome|JAX-CKB|COSMIC|CIViC|PharmGKB|TTD|FDA|OncoKB	27009859|25749034|30030733|22277784|26438117|26938871|27565911|25393796|28501140|26708155|28586279|26849637|25421750|25588040|25806224|27432227|26598747|25228534|21575866|23639470|26698910|29650534|28285684|23344087|25153538|25727400|28455243
ALECTINIB	ALECTINIB	Definite	EML4	ALECTINIB	""	JAX-CKB	27009859|28476735|25393796|26849637|27432227|26682573|25228534|21575866|26698910|23344087
ALECTINIB	ALECTINIB	Definite	CDKN2A	ALECTINIB	""	JAX-CKB	28476735
ALECTINIB	ALECTINIB	Definite	RET	ALECTINIB	""	JAX-CKB|CIViC	27544060
ALECTINIB	ALECTINIB	Definite	FGFR1	ALECTINIB	""	JAX-CKB	28476735
ALECTINIB	ALECTINIB	Definite	NPM1	ALECTINIB	""	JAX-CKB	27009859|25749034|25421750
ALECTINIB	ALECTINIB	Definite	SMAD4	ALECTINIB	""	JAX-CKB	28476735
TAMOXIFEN	TAMOXIFEN	Definite	PLD2	TAMOXIFEN	""	DTC	19136975
TAMOXIFEN	TAMOXIFEN	Definite	ESR2	TAMOXIFEN	agonist|antagonist	DTC|TdgClinicalTrial|TEND|PharmGKB	17158759|20827267|20659801|16010412|2011412|16326830|17404078|11752352|16822624|17713466
TAMOXIFEN	TAMOXIFEN	Definite	ABCC2	TAMOXIFEN	""	PharmGKB	""
TAMOXIFEN	TAMOXIFEN	Definite	IDH1	TAMOXIFEN	""	DTC	""
TAMOXIFEN	TAMOXIFEN	Definite	CYP2B6	TAMOXIFEN	""	DTC	22942317
TAMOXIFEN	TAMOXIFEN	Definite	ESR1	TAMOXIFEN	agonist|antagonist	DTC|ClearityFoundationBiomarkers|TdgClinicalTrial|ClearityFoundationClinicalTrial|TEND|CIViC|PharmGKB|TTD|FDA	24398047|24185512|20659801|20512796|11906441|2011412|24185510|11752352|16735120|17713466|20621492
TAMOXIFEN	TAMOXIFEN	Definite	NCOA3	TAMOXIFEN	""	NCI	12618500
TAMOXIFEN	TAMOXIFEN	Definite	PIK3CA	TAMOXIFEN	""	JAX-CKB	26116361
TAMOXIFEN	TAMOXIFEN	Definite	CCND1	TAMOXIFEN	""	NCI|CIViC	12469160|12602925|15138475
TAMOXIFEN	TAMOXIFEN	Definite	TGFB1	TAMOXIFEN	""	NCI	8019941
TAMOXIFEN	TAMOXIFEN	Definite	F2	TAMOXIFEN	""	PharmGKB|FDA	""
TAMOXIFEN	TAMOXIFEN	Definite	BRCA1	TAMOXIFEN	""	NCI|PharmGKB	11130383|15197194|16331614|15750629|16636335
TAMOXIFEN	TAMOXIFEN	Definite	HEXB	TAMOXIFEN	""	NCI	8577454
TAMOXIFEN	TAMOXIFEN	Definite	TYMS	TAMOXIFEN	""	NCI	9615734
TAMOXIFEN	TAMOXIFEN	Definite	CETP	TAMOXIFEN	""	NCI	9751231
TAMOXIFEN	TAMOXIFEN	Definite	EDN1	TAMOXIFEN	""	NCI	8425178
TAMOXIFEN	TAMOXIFEN	Definite	FMO1	TAMOXIFEN	""	PharmGKB	23962908
TAMOXIFEN	TAMOXIFEN	Definite	E2F7	TAMOXIFEN	""	PharmGKB	23508821
TAMOXIFEN	TAMOXIFEN	Definite	FMO3	TAMOXIFEN	""	PharmGKB	23962908
TAMOXIFEN	TAMOXIFEN	Definite	EHMT2	TAMOXIFEN	""	DTC	""
TAMOXIFEN	TAMOXIFEN	Definite	ABCB1	TAMOXIFEN	""	PharmGKB	""
TAMOXIFEN	TAMOXIFEN	Definite	TP53	TAMOXIFEN	""	DTC|CIViC	10786679
TAMOXIFEN	TAMOXIFEN	Definite	GMNN	TAMOXIFEN	""	DTC	""
TAMOXIFEN	TAMOXIFEN	Definite	NR1I2	TAMOXIFEN	""	PharmGKB	18839173|16054614
TAMOXIFEN	TAMOXIFEN	Definite	COL18A1	TAMOXIFEN	""	NCI	16651433
TAMOXIFEN	TAMOXIFEN	Definite	KLK3	TAMOXIFEN	""	NCI	7532467
TAMOXIFEN	TAMOXIFEN	Definite	RRAS2	TAMOXIFEN	""	PharmGKB	19047159
TAMOXIFEN	TAMOXIFEN	Definite	CYP2C9	TAMOXIFEN	""	DTC	22931300
TAMOXIFEN	TAMOXIFEN	Definite	ZNF423	TAMOXIFEN	""	PharmGKB	23764426
TAMOXIFEN	TAMOXIFEN	Definite	PLD1	TAMOXIFEN	""	DTC|NCI	19136975|12237338
TAMOXIFEN	TAMOXIFEN	Definite	CCNA2	TAMOXIFEN	""	PharmGKB	24622579
TAMOXIFEN	TAMOXIFEN	Definite	PGR	TAMOXIFEN	""	ClearityFoundationBiomarkers|NCI|PharmGKB|FDA	3793272
